Training Loss,Val Loss,Val MAE,Val R2,Val Dimensional Accuracy
0.00015377952061526506,0.000048215761181397235,0.004036151032840095,0.9970771422349358,0.6173728813559322
0.00013998952388674573,0.00004332150175148361,0.003972577780149226,0.9974016315387761,0.6165254237288136
0.000121270430919608,0.001497190908702254,0.006277269693952294,0.9042129251420323,0.611864406779661
0.008798633964460983,0.004682493158216564,0.02337772620552549,0.7187464113808941,0.513135593220339
0.0032591998405581708,0.0029051984621604543,0.014111245111392128,0.8195720500548773,0.5627118644067797
0.0020829077238335176,0.0014746234340467924,0.0175458288312642,0.9200834494357129,0.535593220338983
0.0008353945312123732,0.0004221308783537282,0.011095991541576766,0.9778877856695655,0.5622881355932203
0.0005138228046262432,0.00038778623748547003,0.010204974829697275,0.9783244013112647,0.5855932203389831
0.0004179176672054878,0.00026366055348169817,0.008736357574760066,0.9857058384837544,0.5838983050847457
0.00034498280051180205,0.00019666786239382818,0.007723358734715553,0.988881555338245,0.5983050847457627
0.0003763535419376708,0.00023231214267286566,0.008162274747266596,0.9878623573074394,0.5813559322033899
0.0003103697052651886,0.000184755658955186,0.0072711083552749805,0.9898216748401006,0.5932203389830508
0.0002724873245990073,0.00018958473276328177,0.007246303621083162,0.9891818154988453,0.5961864406779661
0.0002558373678794217,0.00016139291965065256,0.006829160634786881,0.990705750111292,0.6029661016949153
0.0002517289749586339,0.00014224292835471284,0.00644748981247145,0.9917590882877567,0.6055084745762712
0.00022715945020867036,0.0001166814395758793,0.006105753784011201,0.9932229876710306,0.6033898305084746
0.00020789681145811989,0.00011304895378998481,0.0060226254157156696,0.9934741054268617,0.6046610169491525
0.00019712962700919667,0.00014046031409619038,0.006488565835000264,0.9916665666781757,0.6072033898305085
0.0001821330173918272,0.00007893063527678921,0.00523652551204639,0.9955523322408854,0.6084745762711864
0.0001636864494822944,0.0000913344924703193,0.005518442512303887,0.994757937331784,0.6080508474576272
0.00016379181403697822,0.00007752792496491673,0.005031381905761101,0.9955681368718331,0.610593220338983
