Training Loss,Val Loss,Val MAE,Val R2,Val Dimensional Accuracy
0.004994305722896056,0.0010863607888758368,0.026532453831601716,-0.0007057963802372669,0.46969565844511757
0.0013059979800984205,0.0010860112005606508,0.0264372418728517,-0.0004149677944813579,0.4680080773114092
0.0012179100530705542,0.0010853447776216127,0.026436744679101433,0.00017709835863721768,0.46857060435597864
0.0012138021306169109,0.0010852387325768222,0.026441323775688107,0.00026800679907246217,0.46880859656714263
0.0012134866471930335,0.001084330570458133,0.02644728173632786,0.0011431509477266566,0.47656137314293956
0.0012120462300202247,0.0010824958638653093,0.02649218347967163,0.0038569802558894306,0.4730347612866003
0.0011925135267903933,0.0010708613337006884,0.02644828693811067,0.01590938041762413,0.4773979518246069
0.001223898503236778,0.0010670650862225687,0.026436169219024745,0.019328573505527302,0.47746646473388143
0.0012029486839070648,0.0010727668203020801,0.02664812066494807,0.014110827119311442,0.4687689311986153
0.0011715586401998183,0.0010602164500001128,0.026413305627993967,0.025526574087635256,0.47903144381941437
0.001161989811999047,0.0010517911568500174,0.0264134202852353,0.03344164584368903,0.4788655704601183
0.0011518485167603988,0.0010443471747152615,0.026391806245176924,0.04019571789998311,0.48052790999567285
0.0011400576615632,0.0010312747869228997,0.026332779895127025,0.05197277788387911,0.4772861676042117
0.0011204349075572893,0.0010160735952534903,0.02627101502168549,0.06483032109621911,0.47860233665080054
0.00109652358572684,0.0009894780434459211,0.026143208374361404,0.08972461862385761,0.4831025530073561
0.0010682778288980974,0.0009591475517522801,0.025911243338766834,0.11709947856965608,0.4858791288042694
0.0010356947248973596,0.0009312440917675092,0.025759933431017824,0.14227293194436386,0.4868166738785519
0.00100269680570435,0.0008920088783169319,0.02536368653055905,0.17779053956160062,0.4963688158084523
0.0009749916633560876,0.0008668113102559868,0.025180753541511287,0.2005717141201393,0.5001298139333622
0.0009304955142824397,0.0008308604255112408,0.024851080884014283,0.23309203568547776,0.5053764604067503
0.0008959702935356201,0.0007860375785896643,0.02440675367717297,0.2761263611647473,0.5126207990768787
0.0008438414984114731,0.0007617678877790397,0.024210199379902382,0.3040713861856511,0.5144345882013558
0.0008061601617822971,0.0007078558432319659,0.0236946285658361,0.3533090784458047,0.524762007788836
0.0007687096125382016,0.0006857035497914958,0.023547819809021642,0.37574950909852145,0.529384826193567
0.0007250817525516064,0.0006422254145123251,0.02302034041409973,0.4171746397259962,0.5366580124044426
0.0006894985826539249,0.000614300257846115,0.02257755497031007,0.4402532927793389,0.5460623106880138
0.0006548056739319653,0.0005935281624677462,0.022301300302244944,0.46054571357144247,0.5532525602192413
0.0006336603965910759,0.0005795613885368533,0.022128022475949097,0.47314593353751977,0.557835713255445
0.0006060364385116873,0.0005330910845519633,0.02143553860914889,0.515632472008544,0.5677087840761575
0.000573881207608867,0.000526823860097674,0.021334561674817006,0.5214034140938368,0.5716356555603634
0.0005460926538395623,0.0004981744122683157,0.02088495669476851,0.5470926211840221,0.5793631905380067
0.0005229545990795226,0.000498272848856508,0.020897538501193615,0.5479489875098297,0.5797201788547526
0.0005138202448989773,0.00046075583088657897,0.020242906286067744,0.583816730523461,0.5884141064474253
0.0005123631197037861,0.00046212167745192406,0.02031006918664048,0.5825859003326048,0.5884213183326121
0.00046662826078267173,0.0004324383504387366,0.019690561038301184,0.6093044139242616,0.6001802971296697
0.0004481149695715322,0.0004355019079746808,0.01963246366144209,0.605628843040553,0.6021924130967835
0.000434721938621843,0.0004181703373661131,0.0194066248030629,0.6222284305498207,0.6080196163277081
0.0004156095816769192,0.0004155492943063058,0.019271829343423568,0.6242530072950103,0.6121880859656714
0.00041045637020628204,0.0004063862907184843,0.018988950624349157,0.6321305439449931,0.6170308668685994
0.0004003677145684124,0.00038201810004979546,0.01849427227260967,0.6548546449728956,0.6250721188518679
0.00037526993608352646,0.0003797608049513104,0.018435960048263696,0.656749633816585,0.627938843213616
0.0003580814786807128,0.0003702501062274967,0.018138158409088292,0.6654043283711328,0.6353634790134141
0.0003562324467510357,0.0003676967729916476,0.0182193321491634,0.6675650191449054,0.6332179431703447
0.00034067323520873074,0.0003783899418989603,0.018436674047650994,0.6579063818859714,0.6340977931631329
0.00035075084800559667,0.0003594822093230719,0.017995243270100797,0.6750932594012876,0.6407976345016587
0.00032257123554105634,0.0004968282019163314,0.02107739555808127,0.5512846874194064,0.6011394778595125
0.0003289576781618377,0.0003371429443066364,0.01737146840154291,0.6953180113802128,0.6537321505841627
0.00030588770383453137,0.0003517573610780075,0.017840248244713305,0.6821369042552703,0.6487162844367518
0.0003289031348441492,0.00033181314396169015,0.017198732073110474,0.6994813278357057,0.6561950093754507
0.0002939649731295683,0.00036329178572124264,0.018034974716311596,0.6715502968037486,0.6475768065772393
0.0002960655412444071,0.0003348508012936687,0.017344445320048838,0.6973864408885941,0.6568801384681956
0.0002889082761389754,0.00032465701401600397,0.017194045254849178,0.7065938038088055,0.6600930333189096
0.0002712261887001658,0.0003249815371729174,0.017197882844829183,0.7062791523946343,0.6608502812635223
0.0002896239737506583,0.0003057757513319373,0.016524423942213234,0.7233455008221752,0.6717077744122314
0.00027077477104702516,0.00029630003859683655,0.016145831334631752,0.7321436533563621,0.6793451608250397
0.0002588005872372288,0.0003194000482679582,0.016872438560502197,0.7104604027065682,0.6694143949228328
0.00026028089282062163,0.0003218218203626451,0.016856526608679204,0.7082833517160877,0.6695189672580413
0.00024980902636713214,0.0003019643056626998,0.016178267052836266,0.7263030092434624,0.6808235972883312
0.0002469906160820559,0.00030838179046292297,0.016639767245412815,0.7208237224820345,0.6741562094331458
0.00025790560700233095,0.00029490025169328434,0.01607585763525927,0.732925357717418,0.6835821433722775
0.0002486406901823734,0.0003049814906706252,0.016455348249141414,0.7236377217962129,0.6789016298860522
0.00023017742024240823,0.00027507892269899246,0.015407694419354025,0.7511183041461581,0.6941259195153613
0.00023232436231424009,0.00028164320570355894,0.015622283344851107,0.7445497894385021,0.6917496033463147
0.00022923868849247843,0.00031252479087022364,0.01658675620789731,0.7172350725637994,0.6774700706764748
0.00024364156936627739,0.00027764352961022335,0.01537262392588805,0.7484983596230186,0.6991273618923987
0.0002237779841132248,0.00027290362474272095,0.015388341719294197,0.7527288411490402,0.6976056541179865
0.00021646197096485958,0.00030175252810115744,0.01616139688300186,0.7264021610301254,0.6865642578970143
0.0002272017262486299,0.00030363948268381444,0.01654527996033591,0.7255744207451611,0.6817214769940863
0.00021788202423801185,0.00028681826074730584,0.015870897174334105,0.7405722319511655,0.6920921678926871
0.00021251256036724012,0.00027304003082347463,0.015296874070255932,0.7524874051401416,0.7003497764315592
0.00022255369539022496,0.0003368459369678504,0.017277776030129116,0.6955778803284912,0.673654983412664
0.00021218792880770235,0.000263866366271674,0.015213548615713657,0.7614451402546347,0.70198687436896
0.00020379025692792782,0.0002639611488426783,0.015066264789308885,0.7607440890918253,0.7038655704601183
0.00020019948909304845,0.0002643884089431998,0.015224371257341359,0.7608402772515308,0.7006382518390307
0.00020656876158880612,0.0002809611671960128,0.015669379796826668,0.7460188714665302,0.696603202077023
0.00020131592766927766,0.0002589247752933836,0.01508815788240021,0.7658983524086702,0.7049401413529497
0.00020024385303194135,0.00025658070577204797,0.014752720665994139,0.7676430448401104,0.7118130679359584
0.00020636514843694686,0.0002598930498508939,0.014835876586680377,0.7643614967952171,0.7106880138468196
0.00019720494636354892,0.00024502323850645854,0.014372364202115562,0.7782187623135979,0.7184840617337372
0.0001989311579106163,0.00031035648686413876,0.01662542321778919,0.7186972009282371,0.6834811769796625
0.00020099929812988633,0.0002501945217666113,0.014581554029634378,0.7737453556952685,0.7140992355401702
0.00018628828543128817,0.000266044298892812,0.01494697482848469,0.758256862646512,0.7094908409058128
0.000188452612126418,0.00025978117333943216,0.014935222570728702,0.7651072685515287,0.7095413241021203
0.00019018640678854833,0.00024560880188944343,0.01439095925442124,0.7776591449696773,0.7169226885907977
0.00018747212993922761,0.0002867306217421316,0.015858812049741263,0.7407972051195242,0.6959000432713112
0.00018691324914287135,0.00027780345632873925,0.015608593743299492,0.748828102528882,0.6970719746141641
0.00019070218944082832,0.00026271433355601055,0.015102359475250024,0.7624314898930442,0.7068188374441079
0.00018987244943120934,0.0002732070033551779,0.015445297605542387,0.7529951627593988,0.7033066493581422
0.0001815501532779554,0.0002591202109105573,0.014985287098452642,0.7656788179768775,0.7096603202077023
0.00017747850483738027,0.00025040976343581646,0.014432523440703846,0.7729076841721549,0.7170597144093466
0.00018125138806506755,0.00025826038175923795,0.014807346726589279,0.7665006055673413,0.7117950382229915
0.00018301875948740725,0.0002409688577283674,0.014149693862317726,0.7820783445553632,0.723929035049762
0.00018185149792953112,0.00025928200359011974,0.014734815482925294,0.76556658151268,0.7137819125919516
0.00018623460268906258,0.0002469394927334011,0.014324824320647469,0.7766771156087965,0.720377181595269
0.00018248394519828105,0.0002370524947762253,0.014028619894730162,0.7856072757629626,0.724816096927737
0.0001777787206777223,0.0002443981017367826,0.014134301482127633,0.7789626652618571,0.725576950814943
0.00016964349995409608,0.0002871159602761808,0.015755347608508184,0.7404530766109647,0.7005084379056685
0.00017307608176924403,0.0002502235751170555,0.014640597879354768,0.7737099889210249,0.7167568152315015
0.00016417378696141705,0.00023981690539813015,0.014070954181538626,0.7830920788773551,0.7269652387133997
0.00016589055840842977,0.0002344288643134772,0.013903738729639105,0.7879863345237481,0.7277260926006058
